ID,Provider_1,ProvID_1,Provider_2,ProvID_2,Stationnam,RiverName,RiverBasin,Country,CountryNam,Continent,HydroRegio,DrainArPro,DrainArLDD,YProvided,XProvided,YCorrected,XCorrected,ToCalibrat,ValidGLOFA,Legend_for,Comments,StartDate,EndDate,AddedDate,Lake,Reservoir,Lastupdate,CalibYear
G0405,GRDC,6335500,NA,NA,Wuerzburg,Main,Rhine,DE,Germany,Europe,32,14031,14279,49.796,9.926,49.75,9.95,1,1,,,1/1/1914,12/31/2013,,0,0,,2017
G0406,GRDC,6978251,NA,NA,Kazanskaya,Don,Don,RU,Russian Federation,Europe,32,102000,102662,49.7933,41.1467,49.95,40.75,1,1,,,1/1/1946,12/31/1987,,0,0,,0
G0407,GRDC,4213682,NA,NA,Near St  Norbert,Red River (Of The North),Nelson,CA,Canada,North_America,11,122000,108477,49.7861,-97.1369,49.65,-97.15,1,0,,[ZZ] data issue  insufficient fragmentary data  full period,4/10/1967,10/31/2015,,0,0,2/1/2018,0
G0408,GRDC,4213804,NA,NA,Below Lake Of The Woods Outlets,Winnipeg,Nelson,CA,Canada,North_America,11,70400,72295,49.7833,-94.5139,49.95,-94.55,1,1,,,1/1/1914,12/31/2010,,128,0,,2017
G0409,GRDC,2906300,NA,NA,Malinovka,Bureya,Amur,RU,Russian Federation,Asia,512,67400,67449,49.78,129.92,50.05,130.05,1,1,,,1/1/1950,12/31/1987,,0,0,,0
G0410,GRDC,4214621,NA,NA,En Amont Du Lac Matagami,Bell,Nottaway,CA,Canada,North_America,11,22200,22495,49.7531,-77.6144,49.45,-77.55,1,1,,,2/1/1962,10/21/2013,,0,0,,2017
G0411,GRDC,6336500,NA,NA,Trier Up,Moselle,Rhine,DE,Germany,Europe,32,23857,23988,49.733,6.624,49.65,6.55,1,1,,,11/1/1930,12/31/2011,,0,0,,2017
G0412,GRDC,6335240,NA,NA,Kleinheubach,Main,Rhine,DE,Germany,Europe,32,21505,21680,49.716,9.225,49.75,9.35,1,1,,,11/1/1958,12/31/2012,,0,0,,2017
G0413,GRDC,4213102,NA,NA,Near Lethbridge,Oldman,Nelson,CA,Canada,North_America,11,17000,17552,49.7083,-112.875,49.65,-112.85,1,1,,,1/1/1914,12/31/2016,,0,0,2/1/2018,2017
G0414,GRDC,4213573,NA,NA,Near Holland,Assiniboine,Nelson,CA,Canada,North_America,11,160000,149668,49.6983,-98.8989,49.75,-98.75,1,1,,data checked,3/1/1961,12/31/2015,,0,0,2/1/2018,2017
G0415,GRDC,4213490,NA,NA,Above Oldman Flume,Lethbridge North Irrig. District Canal,Nelson,CA,Canada,North_America,11,-9999,5971,49.6861,-113.5722,49.65,-113.55,1,1,,[ZZ] data issue   low values are cut off  full period_ artificial structure [cannal],4/10/1930,10/31/2016,,0,0,2/1/2018,2017
G0416,GRDC,6335180,NA,NA,Worms,Rhine,Rhine,DE,Germany,Europe,32,68827,70010,49.632,8.377,49.55,8.45,1,1,,,1/1/1930,12/31/2012,,0,0,,2017
G0417,GRDC,4213591,NA,NA,Souris,Souris,Nelson,CA,Canada,North_America,11,58700,59834,49.6194,-100.25,49.55,-100.25,1,1,,,3/1/1967,10/31/2015,,0,0,2/1/2018,2017
G0418,GRDC,4215706,NA,NA,Fort Steele,Kootenay,Columbia,CA,Canada,North_America,12,11400,12227,49.6119,-115.6344,49.65,-115.65,1,1,,,8/30/1963,12/31/2016,,0,0,2/1/2018,2017
G0419,GRDC,4213590,NA,NA,Wawanesa,Souris,Nelson,CA,Canada,North_America,11,60300,60326,49.6014,-99.6819,49.45,-99.95,1,1,,,1/1/1914,12/31/2015,,0,0,2/1/2018,2017
G0420,GRDC,4243580,NA,NA,Centrale No 3,Outardes,Manicouagan,CA,Canada,North_America,12,17900,17955,49.5583,-68.7208,49.25,-68.55,1,1,,[ZZ] other_ below some hydraulic structire,10/1/1970,12/31/1994,,0,0,,0
G0421,GRDC,4213683,NA,NA,Near Ste  Agathe,Red River(Of The North),Nelson,CA,Canada,North_America,11,115000,98687,49.5536,-97.1847,49.15,-97.25,1,1,,,5/1/1958,12/31/2016,,0,0,2/1/2018,2017
G0422,GRDC,6336800,NA,NA,Perl,Moselle,Rhine,DE,Germany,Europe,32,11522,11670,49.473,6.369,49.45,6.35,1,1,,,11/1/1974,12/31/2013,,0,0,,2017
G0423,GRDC,6335600,NA,NA,Rockenau Ska,Neckar,Rhine,DE,Germany,Europe,32,12710,13049,49.432,9.004,49.35,9.05,1,1,,,11/1/1950,12/31/2013,,0,0,,2017
G0424,GRDC,4207900,NA,NA,Hope,Fraser,Fraser,CA,Canada,North_America,12,217000,217138,49.3806,-121.4514,50.05,-121.55,1,1,,,1/1/1914,12/31/2014,,0,0,2/1/2018,2017
G0425,GRDC,4243605,NA,NA,Centrale No 2,Manicouagan,Manicouagan,CA,Canada,North_America,12,45600,46886,49.335,-68.3475,49.25,-68.45,1,1,,[ZZ] dam,5/30/1965,12/31/1994,,0,477,,0
G0426,GRDC,6335170,NA,NA,Speyer,Rhine,Rhine,DE,Germany,Europe,32,53131,53505,49.324,8.449,49.25,8.45,1,1,,,11/1/1950,12/31/2013,,0,0,,2017
G0427,GRDC,4215200,NA,NA,Birchbank,Columbia,Columbia,CA,Canada,North_America,12,88100,88809,49.1778,-117.7164,49.25,-117.65,1,1,,,10/1/1937,12/31/2016,,0,0,2/1/2018,2017
G0428,GRDC,6335200,NA,NA,Maxau,Rhine,Rhine,DE,Germany,Europe,32,50196,51936,49.039,8.306,49.05,8.35,1,1,,,1/1/1921,9/30/2013,,0,0,,2017
G0429,GRDC,6342600,NA,NA,Regensburg Schwabelweis,Danube,Danube,DE,Germany,Europe,32,35399,35787,49.018,12.144,49.05,12.15,1,1,,,11/1/1923,12/31/2013,,0,0,,2017
G0430,GRDC,4213680,NA,NA,Emerson,Red River(Of The North),Nelson,CA,Canada,North_America,11,104000,105431,49.0083,-97.2111,49.35,-97.35,1,1,,,1/1/1914,12/31/2016,,0,0,2/1/2018,2017
G0431,GRDC,4215210,NA,NA,International Boundary  Canada,Columbia,Columbia,US,United States,North_America,12,155000,157874,49.0008,-117.6278,48.95,-117.65,1,1,,[ZZ] dam on a big  tributary river just above the station,3/1/1938,12/31/2013,,0,0,,2017
G0432,GRDC,4215220,NA,NA,International Boundary  Canada,Pend Oreille,Columbia,US,United States,North_America,12,65300,65253,48.9989,-117.3525,48.45,-117.25,1,1,,,1/1/1914,9/30/1991,,0,236,,0
G0433,GRDC,4213594,NA,NA,Near Westhope,Souris,Nelson,CA,Canada,North_America,11,43700,43620,48.9964,-100.9581,49.05,-100.95,1,1,,reservoirs along the Souris River data checked,7/26/1929,12/31/2010,,0,0,,2017
G0434,GRDC,4115322,NA,NA,Porthill Id,Kootenay,Columbia,US,United States,North_America,12,35483,34746,48.9963,-116.5085,48.95,-116.45,1,1,,JD april 2016 shifted the station to a correct position ex4 Ycorrect 49.05 and X Correct  118.35   [ZZ] down the lake not sure what is happening there,10/1/1928,1/29/2017,,0,0,2/1/2018,2017
G0435,GRDC,4213593,NA,NA,Near Sherwood,Souris,Nelson,US,United States,North_America,11,23100,22815,48.99,-101.9578,48.55,-101.55,1,1,,reservoirs along the Souris River data checked,3/11/1930,12/31/2016,,0,0,2/1/2018,2017
G0436,GRDC,6342910,NA,NA,Oberndorf,Danube,Danube,DE,Germany,Europe,32,26448,26577,48.947,12.015,48.95,12.05,1,1,,,11/1/1925,12/30/2009,,0,0,,2017
G0437,GRDC,4115321,NA,NA,Near Copeland Id,Kootenay,Columbia,US,United States,North_America,12,34706,34912,48.9119,-116.4174,48.95,-116.55,1,0,,[ZZ] duplicated by G0438 below artificial structure [lake] and [cannal],5/1/1929,9/30/1992,,0,0,,0
G0438,GRDC,4215320,NA,NA,Near Copeland,Kootenay,Columbia,CA,Canada,North_America,12,34700,36728,48.905,-116.4019,49.05,-116.55,1,1,,[ZZ] below artificial structure lake and cannal,5/1/1929,12/31/1992,,0,0,,0
G0439,GRDC,6342920,NA,NA,Pfelling,Danube,Danube,DE,Germany,Europe,32,37687,38279,48.88,12.747,48.85,12.75,1,1,,,11/1/1925,12/31/2012,,0,0,,2017
G0440,GRDC,4115348,NA,NA,Below Missoula Mt,Clark Fork,Columbia,US,United States,North_America,12,23318,3146,48.8691,-114.1268,48.75,-114.25,1,1,,,10/1/1929,11/6/2016,,0,0,2/1/2018,2017
G0441,GRDC,6977100,NA,NA,Volgograd Power Plant,Volga,Volga,RU,Russian Federation,Europe,32,1360000,1445620,48.8047,44.5858,48.85,44.65,1,1,,,1/1/1962,12/31/2010,,0,633,,2017
G0442,GRDC,6142110,NA,NA,Breclav Ladna,Thaya,Danube,CZ,Czech Republic,Europe,32,12283,12645,48.8,16.86,48.75,16.85,1,1,,,1/1/1988,12/31/2009,,0,0,,2017
G0443,GRDC,4243410,NA,NA,Centrale De Chute A La Savane,Peribonca,Saguenay,CA,Canada,North_America,12,26900,27018,48.7542,-71.84,48.85,-71.45,1,1,,[ZZ] dam,1/1/1953,12/31/1993,,0,0,,0
G0444,GRDC,6342500,NA,NA,Ingolstadt,Danube,Danube,DE,Germany,Europe,32,20001,20848,48.754,11.422,48.75,11.45,1,1,,,11/1/1923,12/31/2007,,0,0,,2017
G0445,GRDC,6342800,NA,NA,Hofkirchen,Danube,Danube,DE,Germany,Europe,32,47496,49065,48.676,13.116,48.75,13.05,1,1,,,1/1/1914,12/31/2013,,0,0,,2017
G0446,GRDC,4213211,NA,NA,Manitou Rapids,Rainy,Nelson,US,United States,North_America,11,50200,50065,48.6344,-93.9131,48.55,-93.75,1,1,,,6/20/1928,12/31/2015,,0,0,2/1/2018,2017
G0447,GRDC,4115300,NA,NA,Near Tonasket Wa,Okanogan,Columbia,US,United States,North_America,12,18803,18889,48.6324,-119.4617,48.65,-119.45,1,1,,,1/1/1914,5/31/2017,,0,0,2/1/2018,2017
G0448,GRDC,4213210,NA,NA,Fort Frances,Rainy,Nelson,CA,Canada,North_America,11,38600,38837,48.6083,-93.4,48.65,-93.35,1,1,,[ZZ] dam,1/1/1914,12/31/2015,,133,0,,2017
G0449,GRDC,6142150,NA,NA,Moravsky Jan,Morava,Danube,SK,Slovakia,Europe,32,24129,24571,48.6027,16.9386,48.65,16.95,1,1,,,11/1/1921,10/31/2008,,0,0,,2017
G0450,GRDC,6342900,NA,NA,Achleiten,Danube,Danube,DE,Germany,Europe,32,76653,77930,48.582,13.504,48.55,13.55,1,1,,,1/1/1914,12/31/2013,,0,0,,2017
G0451,GRDC,4243400,NA,NA,Centrale D Isle Maligne,Saguenay,Saguenay,CA,Canada,North_America,12,73000,74207,48.5772,-71.6353,48.65,-71.75,1,1,,[ZZ] dam,1/1/1914,12/31/1993,,0,502,,0
G0452,GRDC,4113301,NA,NA,Drayton Nd,Red River (Of The North),Nelson,US,United States,North_America,11,90132,92216,48.5722,-97.1476,48.95,-97.25,1,1,,,4/1/1936,11/6/2016,,0,0,2/1/2018,2017
G0453,GRDC,4120202,NA,NA,Havre Mt,Milk,Mississippi,US,United States,North_America,12,14983,14952,48.5639,-109.6958,48.55,-109.85,1,1,,[ZZ] some distance below a dam,1/1/1914,11/6/2016,,0,31,2/1/2018,2017
G0454,GRDC,6343900,NA,NA,Passau Ingling,Inn,Danube,DE,Germany,Europe,32,26084,26199,48.562,13.443,48.45,13.45,1,1,,,11/1/1920,12/31/2012,,0,0,,2017
G0455,GRDC,4113400,NA,NA,Near Bantry Nd,Souris,Nelson,US,United States,North_America,11,31857,30951,48.5056,-100.4349,48.45,-100.45,1,1,,reservoirs along the Souris River data checked,4/7/1937,1/15/2017,,0,0,2/1/2018,2017
G0456,GRDC,6243850,NA,NA,Schaerding,Inn,Danube,AT,Austria,Europe,32,25664,1424,48.4361,13.4417,48.45,13.35,1,1,,,1/1/1951,12/31/2009,,0,0,,2017
G0457,GRDC,2906700,NA,NA,Khabarovsk,Amur,Amur,RU,Russian Federation,Asia,512,1630000,1546670,48.43,135.05,48.45,134.95,1,1,,,1/1/1940,12/31/1987,,0,0,,0
G0458,GRDC,4120201,NA,NA,Near Dodson Mt,Milk,Mississippi,US,United States,North_America,12,28987,27895,48.4031,-108.2937,48.45,-108.35,1,1,,data checked,9/28/1982,10/31/2016,,0,0,,2017
G0459,GRDC,4115320,NA,NA,Libby Mt,Kootenay,Columbia,US,United States,North_America,12,26522,26593,48.4008,-115.5532,48.45,-115.55,1,1,,[ZZ] below artificial structure lake and cannal,1/1/1914,9/30/1991,,0,0,,0
G0460,GRDC,6144200,NA,NA,Streda Nad Bodrogom,Bodrog,Danube,SK,Slovakia,Europe,32,11474,9377,48.3961,21.7502,48.35,21.65,1,1,,,11/1/1950,10/31/2008,,0,0,,2017
G0461,GRDC,6242401,NA,NA,Kienstock,Danube,Danube,AT,Austria,Europe,32,95970,97262,48.3833,15.4622,48.35,15.45,1,1,,,1/1/1976,12/31/2009,,0,0,,2017
G0462,GRDC,4213890,NA,NA,Outlet Of Lac La Croix,Namakan,Nelson,CA,Canada,North_America,11,13400,13205,48.3833,-92.1778,48.35,-92.25,1,1,,[ZZ] lake  in GLWD [ZZ1] our ldd is not able to represent the channel station is located at?,8/22/1921,12/31/2015,,226,0,,2017
G0463,GRDC,4113403,NA,NA,Near Foxholm Nd,Souris,Nelson,US,United States,North_America,11,24527,23650,48.3722,-101.5054,48.35,-101.45,1,1,,reservoirs along the Souris River data checked,5/17/1937,1/7/2017,,0,0,2/1/2018,2017
G0464,GRDC,6242501,NA,NA,Korneuburg,Danube,Danube,AT,Austria,Europe,32,101537,103042,48.3604,16.3438,48.35,16.25,1,1,,,1/2/1996,12/31/2009,,0,0,,2017
G0465,GRDC,6242100,NA,NA,Linz,Danube,Danube,AT,Austria,Europe,32,79490,80190,48.31,14.3,48.35,14.05,1,1,,,1/1/1931,12/31/1999,,0,0,,0
G0466,GRDC,4115301,NA,NA,Malott Wa,Okanogan,Columbia,US,United States,North_America,12,20927,20981,48.2813,-119.7045,48.35,-119.65,1,1,,,12/18/1965,6/1/2017,,0,0,2/1/2018,2017
G0467,GRDC,6242500,NA,NA,Wien Nussdorf,Danube,Danube,AT,Austria,Europe,32,101700,100782,48.25,16.3,48.35,15.75,1,1,,,1/1/1931,12/31/1990,,0,0,,0
G0468,GRDC,4113402,NA,NA,Above Minot Nd,Souris,Nelson,US,United States,North_America,11,27454,27746,48.2458,-101.3713,48.15,-101.15,1,1,,reservoirs along the Souris River data checked,1/6/1914,1/29/2017,,0,0,2/1/2018,2017
G0469,GRDC,6142620,NA,NA,Sala,Vah,Danube,SK,Slovakia,Europe,32,11218,11335,48.1617,17.8834,48.15,17.85,1,1,,,11/1/1920,10/31/2008,,0,0,,2017
G0470,GRDC,4113401,NA,NA,Near Verendrye Nd,Souris,Nelson,US,United States,North_America,11,29267,28843,48.1597,-100.7296,48.15,-100.65,1,1,,reservoirs along the Souris River data checked,4/1/1937,1/15/2017,,0,0,2/1/2018,2017
G0471,GRDC,6142200,NA,NA,Bratislava,Danube,Danube,SK,Slovakia,Europe,32,131331,133826,48.1402,17.1096,48.15,17.15,1,1,,,1/1/1914,10/31/2008,,0,0,,2017
G0472,GRDC,4120200,NA,NA,Nashua Mt,Milk,Mississippi,US,United States,North_America,12,57840,56762,48.1297,-106.3645,48.25,-106.75,1,1,,data checked,10/1/1939,6/11/2017,,0,0,2/1/2018,2017
G0473,GRDC,4120900,NA,NA,Near Culbertson Mt,Missouri,Mississippi,US,United States,North_America,12,237133,244447,48.125,-104.4727,48.15,-104.55,1,1,,[ZZ] some distance below a dam,7/1/1941,11/6/2016,,0,0,2/1/2018,2017
G0474,GRDC,4115346,NA,NA,Whitehorse Rapids Near Cabinet Id,Clark Fork,Columbia,US,United States,North_America,12,57169,57964,48.0916,-116.1177,48.05,-116.05,1,1,,,10/1/1928,9/30/2014,,0,0,2/1/2018,2017
G0475,GRDC,6343100,NA,NA,Wasserburg,Inn,Danube,DE,Germany,Europe,32,11983,11892,48.059,12.233,48.05,12.25,1,1,,,1/1/1914,12/31/2012,,0,0,,2017
G0476,GRDC,4120901,NA,NA,Below Fort Peck Dam Mt,Missouri,Mississippi,US,United States,North_America,12,149070,150160,48.0442,-106.3564,47.95,-106.45,1,1,,[ZZ] below dam this station is located below the reservoir_ although it is located correctly on ldd it is located in the same pixel as reservoir as there was no other option(so no effect of reservoir is going to be visible for this station).,4/1/1934,11/15/2016,,0,0,2/1/2018,2017
G0477,GRDC,4120902,NA,NA,Virgelle Mt,Missouri,Mississippi,US,United States,North_America,12,89042,89436,48.005,-110.2577,48.05,-110.25,1,1,,,3/1/1935,11/6/2016,,0,0,2/1/2018,2017
G0478,GRDC,2911109,NA,NA,Buran,Irtysh,Ob,KZ,Kazakhstan,Asia,511,55900,56226,48,85.22,48.05,85.55,1,1,,,1/6/1938,12/31/1987,,0,0,,0
G0479,GRDC,4115206,NA,NA,Grand Coulee Wa,Columbia,Columbia,US,United States,North_America,12,193473,199095,47.9654,-118.9828,47.95,-118.95,1,1,,[ZZ] below dam,7/1/1923,12/30/2016,,0,267,2/1/2018,2017
G0480,GRDC,4115205,NA,NA,Below Wells Dam Wa,Columbia,Columbia,US,United States,North_America,12,222999,224371,47.9465,-119.8667,48.05,-119.85,1,1,,[ZZ] below dam,10/1/1967,2/27/2017,,0,40,2/1/2018,2017
G0481,GRDC,4120310,NA,NA,Near Loma Mt,Marias,Mississippi,US,United States,North_America,12,18117,18250,47.9464,-110.5805,47.95,-110.65,1,1,,[ZZ] data issue   low values are cut off  full period,10/1/1959,11/3/2016,,0,0,2/1/2018,2017
G0482,GRDC,4113300,NA,NA,Grand Forks N D,Red River (Of The North),Nelson,US,United States,North_America,11,77959,67706,47.9275,-97.0281,48.05,-97.05,1,1,,,1/1/1914,11/21/2016,,0,0,2/1/2018,2017
G0483,GRDC,6980800,NA,NA,Dnepr Power Plant,Dnepr,Dniepr,UA,Ukraine,Europe,32,463000,481508,47.92,35.15,47.95,35.05,1,1,,,1/1/1955,12/31/1984,,0,445,,0
G0484,GRDC,6444310,NA,NA,Tiszapalkonya,Tisza,Danube,HU,Hungary,Europe,32,62723,63080,47.8833,21.0667,47.95,21.15,1,1,,,1/1/1988,12/31/1995,,0,0,,0
G0485,GRDC,4115400,NA,NA,Long Lake Wa,Spokane,Columbia,US,United States,North_America,12,15592,16677,47.8366,-117.8413,47.85,-117.75,1,1,,[ZZ] below dam,4/1/1939,4/5/2017,,0,0,2/1/2018,2017
G0486,GRDC,6444600,NA,NA,Csenger,Szamos,Danube,HU,Hungary,Europe,32,15283,15998,47.8333,22.6833,47.85,22.75,1,1,,,11/1/1930,12/31/1995,,0,0,,0
G0487,GRDC,4113320,NA,NA,Fisher Mn,Red Lake,Nelson,US,United States,North_America,11,14711,14772,47.8003,-96.809,47.85,-96.85,1,1,,,10/1/1999,5/2/2017,,0,0,2/1/2018,2017
G0488,GRDC,6744500,NA,NA,Satu Mare,Szamos,Danube,RO,Romania,Europe,32,15385,15829,47.7872,22.8769,47.75,22.85,1,1,,,1/1/1938,12/31/2008,,0,0,,2017
G0489,GRDC,6442500,NA,NA,Nagymaros,Danube,Danube,HU,Hungary,Europe,32,183533,180701,47.78,18.95,47.85,18.75,1,1,,,11/1/1930,12/31/1999,,0,0,,0
G0490,GRDC,4113321,NA,NA,Crookston Mn,Red Lake,Nelson,US,United States,North_America,11,13649,13840,47.7755,-96.6095,47.75,-96.55,1,1,,,1/1/1914,5/15/2017,,0,0,2/1/2018,2017
G0491,GRDC,6442450,NA,NA,Dunaalmas,Danube,Danube,HU,Hungary,Europe,32,171720,173819,47.73,18.33,47.75,18.15,1,1,,,11/1/1947,12/31/1995,,0,0,,0
G0492,GRDC,6342926,NA,NA,Lenggries,Isar,Danube,DE,Germany,Europe,32,-9999,1533,47.6849,11.5732,47.65,11.55,1,1,,,1/1/1949,12/31/2012,,0,0,,2017
G0493,GRDC,6935055,NA,NA,Neuhausen Flurlingerbruecke,Rhine,Rhine,CH,Switzerland,Europe,32,11887,11976,47.6823,8.6259,47.65,8.65,1,1,,,1/1/1914,12/31/2011,,329,0,,2017
G0494,GRDC,4115332,NA,NA,Near Poison Mt,Flathead,Columbia,US,United States,North_America,12,18379,19075,47.6802,-114.2468,47.65,-114.25,1,1,,[ZZ] below dam,1/1/1914,11/6/2016,,0,253,2/1/2018,2017
G0495,GRDC,4115402,NA,NA,Greenacres Wa,Spokane,Columbia,US,United States,North_America,12,10748,10824,47.6791,-117.158,47.75,-116.95,1,1,,[ZZ] some distance below dam,3/1/1948,10/12/2011,,267,0,,2017
G0496,GRDC,4120950,NA,NA,Near Sidney Mt,Yellowstone,Mississippi,US,United States,North_America,12,178925,180660,47.6784,-104.1566,47.55,-104.25,1,1,,,1/1/1914,6/12/2017,,0,0,2/1/2018,2017
G0497,GRDC,4115401,NA,NA,Spokane Wa,Spokane,Columbia,US,United States,North_America,12,11111,11502,47.6593,-117.4491,47.65,-117.35,1,1,,[ZZ] influenced by dam,1/1/1914,1/18/2017,,0,0,2/1/2018,2017
G0498,GRDC,4121100,NA,NA,Near Watford City Nd,Little Missouri,Mississippi,US,United States,North_America,12,21523,21631,47.5958,-103.262,47.55,-103.55,1,1,,,3/16/1935,11/6/2016,,0,0,2/1/2018,2017
G0499,GRDC,6935054,NA,NA,Rekingen,Rhine,Rhine,CH,Switzerland,Europe,32,14718,14703,47.5704,8.33,47.55,8.35,1,1,,,1/1/1920,12/31/2011,,0,0,,2017
G0500,GRDC,6335400,NA,NA,Rheinfelden,Rhine,Rhine,DE,Germany,Europe,32,34550,35316,47.561,7.799,47.55,7.75,1,0,,,11/1/1930,12/31/2012,,0,0,,0
G0501,GRDC,6935053,NA,NA,Rheinfelden Messstation,Rhine,Rhine,CH,Switzerland,Europe,32,34526,35316,47.5607,7.7999,47.55,7.75,1,1,,,1/1/1933,12/31/2011,,0,0,,2017
G0502,GRDC,6935052,NA,NA,Basel Schifflaende,Rhine,Rhine,CH,Switzerland,Europe,32,35905,37104,47.5599,7.5884,47.55,7.55,1,0,,,1/1/1914,12/31/1995,,0,0,,0
G0503,GRDC,6935051,NA,NA,Basel Rheinhalle,Rhine,Rhine,CH,Switzerland,Europe,32,35897,37104,47.5594,7.5167,47.55,7.55,1,1,,,1/1/1914,12/31/2011,,0,0,,2017
G0504,GRDC,6978250,NA,NA,Razdorskaya,Don,Don,RU,Russian Federation,Europe,32,378000,387479,47.5408,40.6472,47.55,40.65,1,1,,,1/1/1952,12/31/2010,,0,0,,2017
G0505,GRDC,4115204,NA,NA,Rocky Reach Dam Wa,Columbia,Columbia,US,United States,North_America,12,227402,233605,47.5243,-120.3023,47.65,-120.25,1,1,,[ZZ] below dam,10/1/1960,2/27/2017,,0,0,2/1/2018,2017
G0506,GRDC,6935300,NA,NA,Untersiggenthal Stilli,Aare,Rhine,CH,Switzerland,Europe,32,17601,18237,47.5166,8.2348,47.55,8.25,1,1,,,1/1/1935,12/31/2011,,0,0,,2017
G0507,GRDC,6935301,NA,NA,Brugg,Aare,Rhine,CH,Switzerland,Europe,32,11726,11970,47.4825,8.1949,47.45,8.15,1,1,,,1/1/1916,12/31/2011,,0,0,,2017
G0508,GRDC,4113361,NA,NA,Near Cooperstown Nd,Sheyenne,Nelson,US,United States,North_America,11,16757,6942,47.4328,-98.0276,47.45,-98.05,1,1,,,10/1/1944,11/29/2016,,0,0,2/1/2018,2017
G0509,GRDC,4115347,NA,NA,Near Plains Mt,Clark Fork,Columbia,US,United States,North_America,12,51691,52546,47.4297,-114.856,47.45,-114.85,1,1,,,1/1/1914,11/14/2016,,0,0,2/1/2018,2017
G0510,GRDC,4115331,NA,NA,Perma Mt,Flathead,Columbia,US,United States,North_America,12,22779,23927,47.3674,-114.5851,47.35,-114.55,1,1,,[ZZ] below dam some distance below?,10/1/1983,11/15/2016,,0,0,2/1/2018,2017
G0511,GRDC,4113302,NA,NA,Halstad Mn,Red River (Of The North),Nelson,US,United States,North_America,11,56462,48946,47.3519,-96.8437,47.45,-96.85,1,1,,,6/1/1961,6/4/2017,,0,0,2/1/2018,2017
G0512,GRDC,4115203,NA,NA,Below Rock Island Dam Wa,Columbia,Columbia,US,United States,North_America,12,231546,238020,47.3324,-120.0812,47.35,-120.15,1,1,,[ZZ] below dam,6/1/1961,2/27/2017,,0,0,2/1/2018,2017
G0513,GRDC,4115345,NA,NA,St  Regis Mt,Clark Fork,Columbia,US,United States,North_America,12,27736,27936,47.3019,-115.0874,47.35,-115.05,1,1,,,1/1/1914,2/6/2017,,0,0,2/1/2018,2017
G0514,GRDC,6935302,NA,NA,Murgenthal,Aare,Rhine,CH,Switzerland,Europe,32,10119,10174,47.2666,7.8306,47.25,7.75,1,1,,,1/1/1916,12/31/2011,,0,0,,2017
G0515,GRDC,4131030,NA,NA,Below Fish River Fort Kent   Me,Saint John,Saint John,US,United States,North_America,12,15317,15404,47.2598,-68.5948,47.25,-68.55,1,1,,,10/1/1926,9/30/2004,,0,0,,2017
G0516,GRDC,4231200,NA,NA,Fort Kent,Saint John,Saint John,CA,Canada,North_America,12,14700,14807,47.2581,-68.5958,47.25,-68.65,1,1,,,10/1/1926,12/31/2014,,0,0,2/1/2018,2017
G0517,GRDC,6444200,NA,NA,Szolnok,Tisza,Danube,HU,Hungary,Europe,32,75113,74712,47.1833,20.2,47.05,20.15,1,1,,,1/1/1988,12/31/1995,,0,0,,0
G0518,GRDC,6123400,NA,NA,Nouatre,Vienne,Loire,FR,France,Europe,32,19920,20690,47.0488,0.5444,47.05,0.55,1,1,,,1/1/1958,6/26/2012,,0,0,,2017
G0519,GRDC,4231602,NA,NA,Grand Falls,Saint John,Saint John,CA,Canada,North_America,12,21900,22038,47.0389,-67.7397,47.05,-67.75,1,1,,[ZZ] below dam,10/1/1930,12/31/2015,,0,0,2/1/2018,2017
G0520,GRDC,4120320,NA,NA,Mosby Mt,Musselshell,Mississippi,US,United States,North_America,12,20321,20405,46.9947,-107.889,46.95,-107.95,1,1,,data checked,5/1/1929,11/20/2016,,0,0,2/1/2018,2017
G0521,GRDC,4113362,NA,NA,Valley City Nd,Sheyenne,Nelson,US,United States,North_America,11,20228,10705,46.9139,-98.0087,46.95,-98.05,1,0,,[ZZ] data issue   short period there are neighboring stations upsteam and downstream,4/1/1919,9/30/2002,,0,0,,0
